Loc,Place,Region,SVC,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,Month
798,Floor,Korea,Army,336590,336590-658641,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,7,Sep-22
798,Floor,Korea,Army,336589,336588-658640,4022,NOV NOVOSTAR 5ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,7,Sep-22
798,Floor,Korea,Army,336588,336588-658633,4022,NOV NOVOSTAR 5ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,7,Sep-22
798,Floor,Korea,Army,336584,336584-658635,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,7,Sep-22
798,Floor,Korea,Army,335820,335820-642973,4009,NOV PREM V+ 4ST MULTI-DENOM,9/19/2014,10/22/2014,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2014,8,Sep-22
798,Floor,Korea,Army,335819,335819-642972,4010,NOV PREM V+ 5ST MULTI-DENOM,9/19/2014,10/22/2014,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2014,8,Sep-22
798,Floor,Korea,Army,338302,338302-2468668,1966,IGT CRYSTAL D - MULTI SET 003,7/2/2019,1/16/2020,9/9/9999,60,IGT,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2019,3,Sep-22
798,Floor,Korea,Army,336591,336591-658634,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,7,Sep-22
819,Floor,Korea,Army,338406,338406-221121173,9008,M3T ACK,7/2/2022,7/14/2022,9/9/9999,70,M3T,"BOWL CTR, CP CASEY",23,UIJEONGBU,ACM/ITC,2022,0,Sep-22
819,Floor,Korea,Army,337459,337459-735500,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337460,337460-735501,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337463,337463-735350,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337464,337464-735351,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337468,337468-132627,3545,KON CRES S/B/B VOLCANO BOUNTY,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337469,337469-132628,3544,KON CRES S/B/B JUNGLE BOUNTY,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,337685,337685-XAR672749,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Sep-22
819,Floor,Korea,Army,337454,337454-B120555818,3485,BAL V22/32 CASH SPIN QHIT MLP,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Sep-22
819,Floor,Korea,Army,337694,337694-XAR672751,1373,AIN/A560 MULTI WIN4 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Sep-22
819,Floor,Korea,Army,337453,337453-B120555815,3485,BAL V22/32 CASH SPIN QHIT MLP,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Sep-22
819,Floor,Korea,Army,337693,337693-XAR672750,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Sep-22
819,Floor,Korea,Army,335817,335817-642970,4007,NOV PREM V+ 1ST MULTI-DENOM,9/19/2014,10/17/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2014,8,Sep-22
819,Floor,Korea,Army,335811,335811-618381,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2014,8,Sep-22
819,Floor,Korea,Army,337458,337458-735499,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Sep-22
819,Floor,Korea,Army,335815,335815-618407,3084,NOV DOM PREMIUM ED 3,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2014,8,Sep-22
819,Floor,Korea,Army,335822,335822-642975,4009,NOV PREM V+ 4ST MULTI-DENOM,9/19/2014,10/17/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2014,8,Sep-22
819,Floor,Korea,Army,336644,336644-2456976,1980,IGT UNIV SLANT GAME KING 4.0,8/3/2019,1/16/2020,9/9/9999,60,IGT,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2019,3,Sep-22
819,Floor,Korea,Army,336645,336645-2456975,1980,IGT UNIV SLANT GAME KING 4.0,8/3/2019,1/16/2020,9/9/9999,60,IGT,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2019,3,Sep-22
819,Floor,Korea,Army,336845,336845-XAR665923,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,10/2/2020,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2015,7,Sep-22
819,Floor,Korea,Army,337009,337009-668833,4010,NOV PREM V+ 5ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2015,7,Sep-22
819,Floor,Korea,Army,337015,337015-668839,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2015,7,Sep-22
819,Floor,Korea,Army,337069,337069-B160874491,3254,BAL V22/22 88 FORTUNES MLP,11/8/2016,10/2/2020,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2016,5,Sep-22
819,Floor,Korea,Army,337070,337070-B160874492,3254,BAL V22/22 88 FORTUNES MLP,11/8/2016,10/2/2020,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2016,5,Sep-22
819,Floor,Korea,Army,335814,335814-618406,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,9/26/2014,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2014,8,Sep-22
839,Floor,Korea,Army,338397,338397-2438122,1967,IGT CRYSTAL D - MULTI SET 007,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2019,3,Sep-22
839,Floor,Korea,Army,336694,336694-618387,3084,NOV DOM PREMIUM ED 3 - 0.01,3/7/2014,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2014,8,Sep-22
839,Floor,Korea,Army,338398,338398-2438110,1966,IGT CRYSTAL D - MULTI SET 003,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2019,3,Sep-22
839,Floor,Korea,Army,338396,338396-2438178,1969,IGT CRYSTAL D - MULTI SET 00T,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2019,3,Sep-22
839,Floor,Korea,Army,338391,338391-2438177,1969,IGT CRYSTAL D - MULTI SET 00T,1/23/2019,1/30/2019,9/9/9999,60,IGT,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2019,3,Sep-22
839,Floor,Korea,Army,337640,337640-XAR672752,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/18/2017,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2017,5,Sep-22
839,Floor,Korea,Army,336843,336843-XAR665921,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,336808,336808-XAR662383,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,336806,336806-XAR662381,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,1/30/2019,9/9/9999,60,AIN,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,126853,126853-41C8986,2038,IBM SUREPOS 4852,9/30/2010,1/30/2019,9/9/9999,740,IBM,HUMPHREYS B/C,24,PYONGTAEK,FRS,2010,11,Sep-22
839,Floor,Korea,Army,336587,336587-658639,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,336586,336586-658643,4019,NOV NOVOSTAR 1ST SLANT M-DENOM,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,336585,336585-658638,4022,NOV NOVOSTAR 5ST SLANT M-DENOM,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,336583,336583-658636,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2015,7,Sep-22
839,Floor,Korea,Army,334497,334497-R106205-38754,9001,DIEBOLD ACM,3/3/2006,1/30/2019,9/9/9999,70,DIE,HUMPHREYS B/C,24,PYONGTAEK,ACM/ITC,2006,16,Sep-22
839,Floor,Korea,Army,333450,333450-23694,1018,ITC Smart Card Dispenser,10/16/2003,1/30/2019,9/9/9999,70,ITC,HUMPHREYS B/C,24,PYONGTAEK,ACM/ITC,2003,18,Sep-22
839,Floor,Korea,Army,333441,333441-23729,1018,ITC Smart Card Dispenser,9/26/2003,3/8/2019,9/9/9999,70,ITC,HUMPHREYS B/C,24,PYONGTAEK,ACM/ITC,2003,19,Sep-22
839,Floor,Korea,Army,336691,336691-618384,3084,NOV DOM PREMIUM ED 3 - 0.01,3/7/2014,1/30/2019,9/9/9999,60,NOV,HUMPHREYS B/C,24,PYONGTAEK,SLOT,2014,8,Sep-22
866,Floor,Korea,Army,337665,337665-208642,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/23/2016,3/19/2021,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
866,Floor,Korea,Army,333014,333014-R10620538704,9001,DIEBOLD ACM,4/2/2003,4/2/2003,9/9/9999,70,DIE,STATE'S GRILL,21,DAEGU,ACM/ITC,2003,19,Sep-22
866,Floor,Korea,Army,338039,338039-146266,3510,KON CONC SELEXION MULTI 11,3/17/2019,3/24/2019,9/9/9999,60,KON,STATE'S GRILL,21,DAEGU,SLOT,2019,3,Sep-22
866,Floor,Korea,Army,338031,338031-2391331,1927,IGT AXXIS 23/23 HD3,9/23/2018,10/31/2018,9/9/9999,60,IGT,STATE'S GRILL,21,DAEGU,SLOT,2018,4,Sep-22
866,Floor,Korea,Army,338040,338040-146267,3511,KON CONC SELEXION MULTI 12,3/17/2019,3/24/2019,9/9/9999,60,KON,STATE'S GRILL,21,DAEGU,SLOT,2019,3,Sep-22
866,Floor,Korea,Army,338030,338030-2391328,1930,IGT AXXIS 23/23 HD8,9/23/2018,10/31/2018,9/9/9999,60,IGT,STATE'S GRILL,21,DAEGU,SLOT,2018,4,Sep-22
866,Floor,Korea,Army,337672,337672-245545,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/23/2016,6/11/2020,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
866,Floor,Korea,Army,337661,337661-164450,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/23/2016,11/1/2021,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
866,Floor,Korea,Army,337653,337653-143870,4016,NOV NOVOSTAR 4ST MULTI-DENOM,11/23/2016,6/11/2020,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
866,Floor,Korea,Army,336665,336668-0801275,1018,ITC Smart Card Dispenser,4/4/2008,5/14/2008,9/9/9999,70,ITC,STATE'S GRILL,21,DAEGU,ACM/ITC,2008,14,Sep-22
866,Floor,Korea,Army,333454,333454-23699,1018,ITC Smart Card Dispenser,10/24/2003,9/2/2020,9/9/9999,70,ITC,STATE'S GRILL,21,DAEGU,ACM/ITC,2003,18,Sep-22
866,Floor,Korea,Army,124644,124644-41D3950,2038,IBM SUREPOS 4852,9/28/2010,12/9/2010,9/9/9999,740,IBM,STATE'S GRILL,21,DAEGU,FRS,2010,12,Sep-22
866,Floor,Korea,Army,337663,337663-165267,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/23/2016,8/2/2020,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
866,Floor,Korea,Army,336648,336648-126995,4013,NOV NOVOSTAR 1/ONLY M-DENOM,10/7/2016,11/1/2021,9/9/9999,60,NOV,STATE'S GRILL,21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,338025,338025-XAR697375,2202,AIN A620 HAO YUN INGOTS SAP-MJ,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,337856,337856-B170503066,3254,BAL V22/22 88 FORTUNES MLP,9/27/2017,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,5,Sep-22
867,Floor,Korea,Army,337860,337860-2236963,1930,IGT AXXIS 23/23 HD8,12/10/2017,1/21/2021,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,4,Sep-22
867,Floor,Korea,Army,337863,337863-2241158,1933,IGT AXXIS 23/23 HD8.1,12/10/2017,1/21/2021,9/9/9999,60,IGT,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,4,Sep-22
867,Floor,Korea,Army,337865,337865-5130259,3652,BAL J43 DOUBLE BLESSINGS MLP,4/7/2019,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2019,3,Sep-22
867,Floor,Korea,Army,337866,337866-5130260,3655,BAL J43 DANCING DRUMS MLP,4/7/2019,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2019,3,Sep-22
867,Floor,Korea,Army,337870,337870-XAR672724,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/11/2017,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,5,Sep-22
867,Floor,Korea,Army,337952,337952-708578,3126,NOV VIP EDITION 5/$4.00,2/24/2017,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,5,Sep-22
867,Floor,Korea,Army,338021,338021-XAR697371,2223,AIN A620 M/CHOICE-T SAP M-JP,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,338022,338022-XAR697372,2226,AIN A620 M/CHOICE-C SAP M-JP,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,338024,338024-XAR697374,2205,AIN A620 HAO YUN TREA MLP M-JP,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,338026,338026-XAR697376,2205,AIN A620 HAO YUN TREA MLP M-JP,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,338027,338027-5169975,3665,BAL J43 JIN-JI BAO XI R/F MLP,7/2/2020,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,338028,338028-5169976,3679,BAL J43 JIN JI BAO XI E/T MLP,7/2/2020,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,333012,333012-R010620536963,9001,DIEBOLD ACM,4/2/2003,1/21/2021,9/9/9999,70,DIE,"HILLTOP, CP WALKER",21,DAEGU,ACM/ITC,2003,19,Sep-22
867,Floor,Korea,Army,337855,337855-B170503067,3254,BAL V22/22 88 FORTUNES MLP,9/27/2017,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,5,Sep-22
867,Floor,Korea,Army,338023,338023-XAR697373,2228,AIN A620 M/CHOICE-F SAP M-JP,1/8/2020,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2020,2,Sep-22
867,Floor,Korea,Army,333455,333455-23700,1018,ITC Smart Card Dispenser,10/24/2003,1/21/2021,9/9/9999,70,ITC,"HILLTOP, CP WALKER",21,DAEGU,ACM/ITC,2003,18,Sep-22
867,Floor,Korea,Army,335825,335825-642978,4011,NOV PREM V+ 6ST MULTI-DENOM,9/19/2014,12/11/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2014,8,Sep-22
867,Floor,Korea,Army,124648,124648-41D5543,2038,IBM SUREPOS 4852,9/28/2010,1/21/2021,9/9/9999,740,IBM,"HILLTOP, CP WALKER",21,DAEGU,FRS,2010,12,Sep-22
867,Floor,Korea,Army,336508,336508-B160874257,3254,BAL V22/22 88 FORTUNES MLP,11/1/2016,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,336509,336509-B160874258,3254,BAL V22/22 88 FORTUNES MLP,11/1/2016,1/21/2021,9/9/9999,60,BAL,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,336515,336515-129465,4014,NOV NOVOSTAR 1ST MULTI-DENOM,11/18/2016,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,336517,336517-150993,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/18/2016,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,336619,336619-XAR662422,1375,AIN/A560 MULTI WIN5 (SAP-MJP),2/27/2015,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2015,7,Sep-22
867,Floor,Korea,Army,336842,336842-XAR665920,1375,AIN/A560 MULTI WIN5 (SAP-MJP),8/26/2015,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2015,7,Sep-22
867,Floor,Korea,Army,336844,336844-XAR665922,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,1/21/2021,9/9/9999,60,AIN,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2015,7,Sep-22
867,Floor,Korea,Army,337022,337022-668846,4009,NOV PREM V+ 4ST MULTI-DENOM,8/20/2015,12/11/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2015,7,Sep-22
867,Floor,Korea,Army,337059,337059-141564,4016,NOV NOVOSTAR 4ST MULTI-DENOM,11/23/2016,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
867,Floor,Korea,Army,337462,337462-735349,3126,NOV VIP EDITION 5/$4.00,10/19/2017,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,4,Sep-22
867,Floor,Korea,Army,337647,337647-708576,3126,NOV VIP EDITION 5/$4.00,2/24/2017,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2017,5,Sep-22
867,Floor,Korea,Army,336666,336666-0801276,1018,ITC Smart Card Dispenser,4/4/2008,1/21/2021,9/9/9999,70,ITC,"HILLTOP, CP WALKER",21,DAEGU,ACM/ITC,2008,14,Sep-22
867,Floor,Korea,Army,337652,337652-143848,4016,NOV NOVOSTAR 4ST MULTI-DENOM,11/23/2016,1/21/2021,9/9/9999,60,NOV,"HILLTOP, CP WALKER",21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337862,337862-2384735,1967,IGT CRYSTAL D - MULTI SET 007,12/10/2017,1/13/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2017,4,Sep-22
869,Floor,Korea,Army,337065,337065-166886,4018,NOV NOVOSTAR 6ST MULTI-DENOM,10/7/2016,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337488,337488-2456973,1980,IGT UNIV SLANT GAME KING 4.0,2/2/2019,10/31/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2019,3,Sep-22
869,Floor,Korea,Army,337489,337489-2456974,1980,IGT UNIV SLANT GAME KING 4.0,2/2/2019,10/31/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2019,3,Sep-22
869,Floor,Korea,Army,337669,337669-208670,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/23/2016,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337673,337673-253690,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/23/2016,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337852,337852-149370,4017,NOV NOVOSTAR 5ST MULTI-DENOM,11/18/2016,12/8/2016,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337857,337857-132634,3544,KON CRES S/B/B JUNGLE BOUNTY,11/16/2017,10/9/2019,9/9/9999,60,KON,PERIMETER PUB,21,DAEGU,SLOT,2017,4,Sep-22
869,Floor,Korea,Army,337858,337858-132635,3545,KON CRES S/B/B VOLCANO BOUNTY,11/16/2017,10/9/2019,9/9/9999,60,KON,PERIMETER PUB,21,DAEGU,SLOT,2017,4,Sep-22
869,Floor,Korea,Army,337861,337861-2384696,1966,IGT CRYSTAL D - MULTI SET 003,12/10/2017,1/13/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2017,4,Sep-22
869,Floor,Korea,Army,338032,338032-2421672,1950,IGT CRYSTAL/DUAL MULTI 701,9/23/2018,10/14/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2018,4,Sep-22
869,Floor,Korea,Army,337056,337056-129797,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/23/2016,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,337869,337869-XAR672723,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/11/2017,2/19/2022,9/9/9999,60,AIN,PERIMETER PUB,21,DAEGU,SLOT,2017,5,Sep-22
869,Floor,Korea,Army,337859,337859-132636,3544,KON CRES S/B/B JUNGLE BOUNTY,11/16/2017,10/9/2019,9/9/9999,60,KON,PERIMETER PUB,21,DAEGU,SLOT,2017,4,Sep-22
869,Floor,Korea,Army,116223,116223-41D3371,2038,IBM SUREPOS 4852,9/25/2010,10/31/2021,9/9/9999,740,IBM,PERIMETER PUB,21,DAEGU,FRS,2010,12,Sep-22
869,Floor,Korea,Army,338033,338033-2421673,1951,IGT CRYSTAL/DUAL MULTI 702,9/23/2018,10/14/2021,9/9/9999,60,IGT,PERIMETER PUB,21,DAEGU,SLOT,2018,4,Sep-22
869,Floor,Korea,Army,336846,336846-XAR665924,1373,AIN/A560 MULTI WIN4 (SAP-MJP),8/26/2015,2/19/2022,9/9/9999,60,AIN,PERIMETER PUB,21,DAEGU,SLOT,2015,7,Sep-22
869,Floor,Korea,Army,333353,333353-26974,1018,ITC Smart Card Dispenser,8/11/2004,4/14/2005,9/9/9999,70,ITC,PERIMETER PUB,21,DAEGU,ACM/ITC,2004,18,Sep-22
869,Floor,Korea,Army,333470,333470-R010620538911,9001,DIEBOLD ACM,8/12/2004,4/14/2005,9/9/9999,70,DIE,PERIMETER PUB,21,DAEGU,ACM/ITC,2004,18,Sep-22
869,Floor,Korea,Army,336265,336265-618379,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2014,8,Sep-22
869,Floor,Korea,Army,336270,336270-618405,3083,NOV DOM IMPERA HD5/$4.00,3/8/2014,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2014,8,Sep-22
869,Floor,Korea,Army,336525,336525-208151,4018,NOV NOVOSTAR 6ST MULTI-DENOM,11/18/2016,12/8/2016,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2016,5,Sep-22
869,Floor,Korea,Army,336581,336581-658637,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2015,7,Sep-22
869,Floor,Korea,Army,336582,336582-658642,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,10/31/2021,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2015,7,Sep-22
869,Floor,Korea,Army,336607,336607-642987,4009,NOV PREM V+ 4ST MULTI-DENOM,9/18/2014,10/2/2014,9/9/9999,60,NOV,PERIMETER PUB,21,DAEGU,SLOT,2014,8,Sep-22
