Service,Category,Region,Base,Location,Month,Year,Amount
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,June,2023,6698.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,July,2023,14343.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,August,2023,15492.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Courtney Bowl NAFI,September,2023,18045.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,October,2022,1809.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,November,2022,4444.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,December,2022,1798.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,January,2023,1952.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,February,2023,6494.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,March,2023,2644.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,April,2023,0.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,May,2023,0.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,June,2023,0.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,July,2023,0.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,August,2023,0.0
USMC,Reimbursement,Japan,Camp Courtney USMC,Hashmarks NAFI,September,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,October,2022,21532.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,November,2022,37714.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,December,2022,43230.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,January,2023,62652.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,February,2023,53928.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,March,2023,37084.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,April,2023,45418.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,May,2023,30496.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,June,2023,53300.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,July,2023,44493.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,August,2023,71584.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Palms NAFI,September,2023,46978.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,October,2022,5298.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,November,2022,4866.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,December,2022,3166.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,January,2023,1358.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,February,2023,1439.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,March,2023,1967.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,April,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,May,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,June,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,July,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,August,2023,0.0
USMC,Reimbursement,Japan,Camp Hansen USMC,Camp Hansen TLF NAFI,September,2023,0.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,October,2022,22939.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,November,2022,17084.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,December,2022,22330.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,January,2023,21660.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,February,2023,12394.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,March,2023,29447.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,April,2023,26628.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,May,2023,29173.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,June,2023,23633.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,July,2023,22801.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,August,2023,31413.0
USMC,Reimbursement,Japan,Camp Kinser USMC,Surfside NAFI,September,2023,18954.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,October,2022,21499.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,November,2022,10647.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,December,2022,18676.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,January,2023,7679.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,February,2023,8022.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,March,2023,16083.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,April,2023,9739.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,May,2023,20464.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,June,2023,12169.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,July,2023,12254.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,August,2023,6814.0
USMC,Reimbursement,Japan,Camp Schwab USMC,Beach Head NAFI,September,2023,3012.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,October,2022,11169.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,November,2022,17113.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,December,2022,23744.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,January,2023,36099.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,February,2023,10473.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,March,2023,26744.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,April,2023,12072.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,May,2023,37791.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,June,2023,11052.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,July,2023,12052.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,August,2023,29108.0
Navy,Reimbursement,Japan,Okinawa Navy,Crow's Nest NAFI,September,2023,28591.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,October,2022,458.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,November,2022,915.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,December,2022,1256.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,January,2023,1154.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,February,2023,1378.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,March,2023,2160.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,April,2023,2374.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,May,2023,14118.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,June,2023,6534.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,July,2023,478.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,August,2023,3331.0
Navy,Reimbursement,Japan,Okinawa Navy,Port Call NAFI,September,2023,1430.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,October,2022,42551.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,November,2022,84317.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,December,2022,60711.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,January,2023,67093.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,February,2023,32226.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,March,2023,48262.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,April,2023,91349.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,May,2023,103597.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,June,2023,49901.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,July,2023,26776.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,August,2023,80097.0
Navy,Reimbursement,Japan,Sasebo Navy,Harbor View Club NAFI,September,2023,51257.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,October,2022,11365.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,November,2022,15336.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,December,2022,7794.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,January,2023,6333.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,February,2023,19419.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,March,2023,30952.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,April,2023,22485.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,May,2023,24770.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,June,2023,11433.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,July,2023,23543.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,August,2023,30363.0
Navy,Reimbursement,Japan,Sasebo Navy,Hario NAFI,September,2023,16472.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,October,2022,55363.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,November,2022,86319.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,December,2022,49509.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,January,2023,61180.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,February,2023,62223.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,March,2023,56145.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,April,2023,103126.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,May,2023,62815.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,June,2023,63414.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,July,2023,48157.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,August,2023,83655.0
Navy,Reimbursement,Japan,Sasebo Navy,Galaxies NAFI,September,2023,99173.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,October,2022,79052.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,November,2022,47128.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,December,2022,63712.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,January,2023,78668.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,February,2023,54570.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,March,2023,61538.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,April,2023,28461.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,May,2023,58011.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,June,2023,8778.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,July,2023,77635.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,August,2023,66171.0
Navy,Reimbursement,Japan,Yokosuka Navy,Yokosuka B/C NAFI,September,2023,92924.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,October,2022,138426.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,November,2022,129450.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,December,2022,113885.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,January,2023,125459.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,February,2023,113206.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,March,2023,233633.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,April,2023,185719.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,May,2023,179091.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,June,2023,54020.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,July,2023,84223.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,August,2023,99066.0
Navy,Reimbursement,Japan,Yokosuka Navy,Club Alliance NAFI,September,2023,103261.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,October,2022,25115.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,November,2022,18313.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,December,2022,16880.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,January,2023,26399.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,February,2023,22719.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,March,2023,14892.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,April,2023,21107.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,May,2023,58970.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,June,2023,26836.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,July,2023,18072.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,August,2023,29512.0
Navy,Reimbursement,Japan,Yokosuka Navy,CPO Club NAFI,September,2023,10523.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,October,2022,6310.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,November,2022,1476.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,December,2022,3204.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,January,2023,2079.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,February,2023,8229.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,March,2023,15050.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,April,2023,14855.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,May,2023,3933.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,June,2023,10702.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,July,2023,9196.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,August,2023,10120.0
Navy,Reimbursement,Japan,Yokosuka Navy,Takemiya Club NAFI,September,2023,8729.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,October,2022,31796.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,November,2022,21688.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,December,2022,30745.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,January,2023,5101.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,February,2023,35533.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,March,2023,50610.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,April,2023,39901.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,May,2023,25533.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,June,2023,42614.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,July,2023,34913.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,August,2023,37384.0
Navy,Reimbursement,Japan,Yokosuka Navy,Officers Club NAFI,September,2023,30434.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,October,2022,64401.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,November,2022,120358.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,December,2022,80121.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,January,2023,154518.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,February,2023,155727.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,March,2023,163030.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,April,2023,101314.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,May,2023,147252.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,June,2023,97785.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,July,2023,104164.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,August,2023,123763.0
Navy,Reimbursement,Japan,Yokosuka Navy,Seaside Club NAFI,September,2023,131910.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,October,2022,1701.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,November,2022,538.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,December,2022,3484.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,January,2023,3646.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,February,2023,3692.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,March,2023,4925.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,April,2023,6015.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,May,2023,2067.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,June,2023,5739.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,July,2023,2711.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,August,2023,1825.0
Navy,Reimbursement,Japan,Singapore Navy,Terror Club NAFI,September,2023,1307.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,October,2022,44683.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,November,2022,86072.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,December,2022,59870.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,January,2023,104618.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,February,2023,47023.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,March,2023,41035.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,April,2023,60168.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,May,2023,94284.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,June,2023,56843.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,July,2023,47767.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,August,2023,89486.0
Navy,Reimbursement,Japan,Sanno Hotel Navy,Sanno Hotel NAFI,September,2023,60301.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,October,2022,11956.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,November,2022,5775.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,December,2022,10608.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,January,2023,13767.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,February,2023,0.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,March,2023,0.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,April,2023,0.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,May,2023,938.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,June,2023,13921.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,July,2023,14875.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,August,2023,15122.0
Navy,Reimbursement,Japan,Atsugi Navy,Corner Pocket NAFI,September,2023,22965.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,October,2022,62734.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,November,2022,20685.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,December,2022,44871.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,January,2023,30038.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,February,2023,113148.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,March,2023,136478.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,April,2023,89367.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,May,2023,69902.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,June,2023,96740.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,July,2023,62773.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,August,2023,95213.0
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,September,2023,58729.0
Army,Revenue,Korea,Camp Humphreys,Flightline,October,2023,226379.0
Army,Revenue,Korea,Camp Humphreys,Flightline,November,2023,350089.0
Army,Revenue,Korea,Camp Humphreys,Flightline,December,2023,286563.0
Army,Revenue,Korea,Camp Humphreys,Flightline,January,2024,213592.0
Army,Revenue,Korea,Camp Humphreys,Flightline,February,2024,549621.0
Army,Revenue,Korea,Camp Humphreys,Flightline,March,2024,328521.0
Army,Revenue,Korea,Camp Humphreys,Flightline,April,2024,365495.0
Army,Revenue,Korea,Camp Humphreys,Flightline,May,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Flightline,June,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Flightline,July,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Flightline,August,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Flightline,September,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,October,2023,762860.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,November,2023,736252.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,December,2023,602095.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,January,2024,857903.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,February,2024,550858.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,March,2024,656295.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,April,2024,1060375.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,May,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,June,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,July,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,August,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Morning Calm,September,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,October,2023,36174.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,November,2023,33067.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,December,2023,28949.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,January,2024,24140.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,February,2024,14369.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,March,2024,26211.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,April,2024,41639.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,May,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,June,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,July,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,August,2024,0.0
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,September,2024,0.0
Army,Revenue,Korea,Seoul,K-16 Community Club,October,2023,12799.0
Army,Revenue,Korea,Seoul,K-16 Community Club,November,2023,9897.0
Army,Revenue,Korea,Seoul,K-16 Community Club,December,2023,7194.0
Army,Revenue,Korea,Seoul,K-16 Community Club,January,2024,2491.0
