Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Month,Years_in_Storage,Age_int,Years_in_Storage_int
Europe,4,VICENZA,333,VICENZA F. O.,333514,60,IGT PRINCESS OF PARADISE,1598,9/7/2004,6/13/2018,333514-1385091,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333517,60,IGT GAME KING CL IFACE 210,228,9/7/2004,4/17/2019,333517-1385094,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333519,60,IGT iGAME COYOTE MOON 40L5C 01,683,9/7/2004,12/8/2017,333519-1385096,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333520,60,IGT NEFERTITI 25L 10C .01,841,9/7/2004,12/8/2017,333520-1385097,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333522,60,IGT SOARING WINGS 15L 15C .01,1593,9/7/2004,3/14/2018,333522-1385099,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333523,60,IGT HOUSE OF THE DEAD 25L 10C,794,9/7/2004,12/8/2017,333523-1385100,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333524,60,IGT DAVINCI DMNDS 20L 10C .01,1293,9/7/2004,12/8/2017,333524-1385101,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333526,60,IGT GAME KING CL IFACE 200,295,9/7/2004,9/5/2019,333526-1385103,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333530,60,IGT FENG SHUI 10C 25L .01,1283,9/7/2004,3/14/2018,333530-1385107,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333533,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,6/13/2018,333533-1385110,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333831,60,NOV CF1+ ULT 10D,3100,7/14/2005,7/13/2017,333831-175980,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333944,60,IGT DAVINCI DMNDS 20L 10C .01,1293,8/31/2004,9/5/2019,333944-1384431,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,334361,60,WMS BB CRYSTAL FOREST,1451,3/19/2008,2/15/2018,334361-W2183058,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335388,70,DIEBOLD ACM,9001,2/18/2006,10/20/2009,333588-R106205-38154,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335561,60,WMS Game of Dragons 25L 10C,831,4/20/2006,2/15/2018,335561-W2125220,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335562,60,NOV CF1+ ULT 10XA,3112,6/7/2006,12/8/2017,335562-221255,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335563,60,NOV CF1+ ULT 10D,3100,6/7/2006,12/8/2017,335563-221256,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335567,60,WMS TREASURER DIVER 25L 10C,834,2/21/2008,2/15/2018,335567-W2183052,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335569,60,NOV PREM V+ 1ST MULTI-DENOM,4007,6/12/2008,6/13/2018,335569-358340,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335613,60,NOV CF1+ ULT 10D,3100,9/8/2007,1/19/2018,335613-285121,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335881,60,NOV PREM V+ 6ST MULTI-DENOM,4011,6/12/2008,6/13/2018,335881-358339,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335882,60,BAL A S9 QH BLKGOLD 25L10C,569,7/18/2008,6/14/2019,335882-S080607535,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335883,60,BAL A S9 QH BLKGOLD 25L10C,569,7/18/2008,6/14/2019,335883-S080607536,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335887,60,BAL A S9 QH BLKGOLD 25L10C,569,7/18/2008,3/15/2018,335887-S080607540,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,335893,60,WMS BBII MULTI GAME CHEST 4,1838,8/11/2009,4/17/2019,335893-W2228405,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336105,60,IGT GAME KING AVP,1501,10/17/2008,12/8/2017,336105-1903416,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336106,60,IGT LION DANCE AVP,1605,10/17/2008,12/8/2017,336106-1903415,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336120,60,WMS BBII MULTI GAME CHEST 6,1842,10/17/2008,11/21/2019,336120-W2204511,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336121,60,AIN APOLLO GOLD (SAP),1325,11/13/2008,3/15/2018,336121-XAR621362,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336122,60,AIN ROYAL DIAMONDS DBL,1327,11/13/2008,3/15/2018,336122-XAR620751,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336123,60,AIN DRAGON LINES (SAP),1317,11/13/2008,6/1/2018,336123-XAR620748,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336124,60,AIN PURPLE MOON (SAP),1315,11/13/2008,3/15/2018,336124-XAR620775,September 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,336125,60,AIN CHINESE HOROSCOPE,1326,11/13/2008,6/1/2018,336125-XAR620741,September 2020,0,,0
Europe,10,GARMISCH,614,GARMISCH F. O.,130617,740,IBM SUREPOS 4852,2038,10/15/2010,8/7/2012,130617-41C8871,September 2020,0,,0
Europe,10,GARMISCH,614,GARMISCH F. O.,333165,70,DIEBOLD ACM,9001,9/4/2004,8/7/2012,333165-38850,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,116222,740,IBM SUREPOS 4852,2038,9/25/2010,1/25/2019,116222-41D3345,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,124647,740,IBM SUREPOS 4852,2038,9/28/2010,3/5/2020,124647-41D5498,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,335836,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,12/19/2019,335836-346849,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,335840,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,12/19/2019,335840-346835,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,336264,60,NOV DOM IMPERA HD5/$4.00,3083,3/8/2014,3/5/2020,336264-618378,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,336266,60,NOV DOM IMPERA HD5/$4.00,3083,3/8/2014,3/5/2020,336266-618401,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337056,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,11/23/2016,3/5/2020,337056-129797,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337060,60,NOV NOVOSTAR 4ST MULTI-DENOM,4016,11/23/2016,12/19/2019,337060-141603,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337655,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,1/25/2019,337655-152495,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337656,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,12/19/2019,337656-153198,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337659,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/23/2016,1/25/2019,337659-158970,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337932,60,KON CONC SELEXION MULTI 5,3504,4/6/2017,9/10/2020,337932-128389,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337933,60,KON CONC SELEXION MULTI 4,3503,4/6/2017,9/10/2020,337933-128390,September 2020,0,,0
Korea,20,SEOUL,841,SEOUL FO,337934,60,KON CONC SELEXION MULT 6,3505,4/6/2017,9/10/2020,337934-128391,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,117481,740,IBM SUREPOS 4852,2038,9/29/2010,11/27/2010,117481-41D2775,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,126856,740,IBM SUREPOS 4852,2038,9/30/2010,3/13/2020,126856-41D1751,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,333310,70,DIEBOLD ACM,9001,8/19/2004,10/18/2018,333310-R10620538876,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,333316,70,ITC Smart Card Dispenser,1018,8/26/2004,3/2/2020,333316-26976,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,333319,70,DIEBOLD ACM,9001,8/26/2004,3/2/2020,333319-R10620538318,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,333434,70,ITC Smart Card Dispenser,1018,12/9/2003,10/18/2018,333434-23747,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,333972,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,3/2/2020,333972-1407799,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,334033,60,IGT iGAME CARNIVAL MYS 243 01,580,10/5/2004,3/2/2020,334033-1406068,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,334071,60,IGT iGAME CARNIVAL MYS 243 01,580,10/9/2004,1/16/2020,334071-1406587,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,334159,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/2/2004,1/16/2020,334159-1407114,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,334787,70,DIEBOLD ACM,9001,3/7/2006,3/2/2020,334787-R106205-38874,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,334903,70,ITC Smart Card Dispenser,1018,3/7/2006,3/2/2020,334903-33669,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,335841,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/15/2008,2/21/2020,335841-346822,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,336669,70,ITC Smart Card Dispenser,1018,4/3/2008,3/12/2014,336669-0801279,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,336804,60,WMS BLADE MULTI CHEST 6,1869,2/27/2015,10/18/2018,336804-5077261,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,336845,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,8/26/2015,6/2/2020,336845-XAR665923,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,337052,60,BAL V22/22 88 FORTUNES MLP,3254,10/17/2016,9/20/2020,337052-B160874262,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,337068,60,BAL V22/22 88 FORTUNES MLP,3254,11/8/2016,9/20/2020,337068-B160874490,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,337069,60,BAL V22/22 88 FORTUNES MLP,3254,11/8/2016,9/20/2020,337069-B160874491,September 2020,0,,0
Korea,23,UIJEONGBU,843,UIJONGBU FO,337070,60,BAL V22/22 88 FORTUNES MLP,3254,11/8/2016,9/20/2020,337070-B160874492,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,124645,740,IBM SUREPOS 4852,2038,9/28/2010,9/2/2017,124645-41D3940,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,124648,740,IBM SUREPOS 4852,2038,9/28/2010,8/2/2020,124648-41D5543,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,126859,740,IBM SUREPOS 4852,2038,9/30/2010,1/30/2019,126859-41D2754,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,332939,70,DIEBOLD ACM,9001,9/21/2002,3/2/2009,332939-R10620534200,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,332961,70,DIEBOLD ACM,9001,3/11/2003,6/27/2018,332961-R10620538261,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333012,70,DIEBOLD ACM,9001,4/2/2003,9/2/2020,333012-R010620536963,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333019,70,DIEBOLD ACM,9001,3/12/2003,1/30/2019,333019-R10620537528,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333274,70,ITC Smart Card Dispenser,1018,7/3/2005,3/2/2009,333274-220536681,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333435,70,ITC Smart Card Dispenser,1018,12/9/2003,1/30/2019,333435-23748,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333455,70,ITC Smart Card Dispenser,1018,10/24/2003,9/2/2020,333455-23700,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333456,70,ITC Smart Card Dispenser,1018,10/21/2003,1/30/2019,333456-23698,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333475,60,IGT iGAME CARNIVAL MYS 243 01,580,8/12/2004,8/2/2020,333475-1349272,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,333479,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/12/2004,8/2/2020,333479-1349274,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335395,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/15/2008,7/2/2020,335395-346864,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335521,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,7/2/2020,335521-346824,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335522,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,7/2/2020,335522-346816,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335523,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,8/2/2020,335523-346829,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335524,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,8/2/2020,335524-346815,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335823,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/19/2014,8/2/2020,335823-642976,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,335832,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,7/2/2020,335832-346842,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336317,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/14/2011,6/6/2020,336317-XAR647240,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336318,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/27/2018,336318-XAR647231,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336319,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/6/2020,336319-XAR647232,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336502,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,10/24/2015,336502-5091334,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336504,60,WMS BLADE MULTI CHEST 5,1868,10/24/2015,5/31/2019,336504-5091326,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336507,60,BAL V22/22 AMERICAN ORIGINAL,3229,10/24/2015,2/18/2018,336507-150734300,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336528,60,BAL V22/22 AMERICAN ORIGINAL,3229,10/24/2015,10/31/2018,336528-B150734299,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336529,60,BAL V22/22 MULTI GAME SUITE 1,3225,10/24/2015,10/31/2018,336529-B150734302,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336666,70,ITC Smart Card Dispenser,1018,4/4/2008,8/2/2020,336666-0801276,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,336698,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/10/2011,6/11/2020,336698-XAR647241,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337010,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,8/2/2020,337010-668834,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337011,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,8/2/2020,337011-668835,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337665,60,NOVOSTAR 6sT,3185,11/23/2016,6/4/2020,337665-208642,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337669,60,NOVOSTAR 6sT,3185,11/23/2016,6/4/2020,337669-208670,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337673,60,NOVOSTAR 6sT,3185,11/23/2016,6/4/2020,337673-253690,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,337860,60,IGT AXXIS 23/23 HD8,1930,12/10/2017,8/2/2020,337860-2236963,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,338036,60,IGT CRYSTAL D - MULTI SET 003,1966,7/2/2019,8/2/2020,338036-2469219,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,338037,60,IGT CRYSTAL D - MULTI SET 003,1966,7/2/2019,8/2/2020,338037-2469220,September 2020,0,,0
Korea,21,DAEGU,875,DAEGU F.O.,338038,60,IGT CRYSTAL D - MULTI SET 003,1966,7/2/2019,8/2/2020,338038-2469223,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,125376,740,IBM SUREPOS 4852,2038,9/26/2010,3/25/2020,125376-41C8987,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332406,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/27/2001,5/4/2017,332406-1116738,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332408,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/27/2001,5/4/2017,332408-1116742,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332412,60,IGT iGAME CARNIVAL MYS 243 01,580,10/27/2001,5/4/2017,332412-1116751,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332414,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/27/2001,11/17/2016,332414-1116745,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332892,60,WMS BB INVADERS PLANET MOOLAH,1450,10/3/2006,3/27/2020,332892-W2140952,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332896,60,IGT iGAME CARNIVAL MYS 243 01,580,8/6/2003,11/17/2016,332896-1190984,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332900,60,IGT iGAME AZTEC TEMPLE 243 01,579,4/2/2003,5/4/2017,332900-1190777,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332944,70,DIEBOLD ACM,9001,12/2/2002,9/10/2020,332944-R10620538293,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,332945,70,DIEBOLD ACM,9001,12/14/2002,9/10/2020,332945-R10620538228,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333024,70,DIEBOLD ACM,9001,3/15/2003,5/14/2020,333024-R10620538747,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333221,70,DIEBOLD ACM,9001,8/11/2004,9/10/2020,333221-R10620538809,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333249,60,NOV CF1+ ULT 10G,3109,6/18/2005,1/26/2017,333249-210520-173268,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333250,60,NOV CF1+ ULT 10B,3115,6/18/2005,12/6/2017,333250-210590-173269,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333271,60,IGT iGAME CARNIVAL MYS 243 01,580,10/9/2004,9/10/2020,333271-1407735,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333279,60,NOV CF1+ ULT 10F,3106,7/2/2005,11/21/2015,333279-211560-173722,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333433,70,ITC Smart Card Dispenser,1018,12/9/2003,12/22/2018,333433-23746,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333439,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333439-23751,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333443,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333443-23728,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333445,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333445-23713,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333485,60,IGT GAME KING CL IFACE 210,228,8/12/2004,5/14/2020,333485-1349253,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333489,60,IGT GAME KING CL IFACE 210,228,8/12/2004,9/10/2020,333489-1349273,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333577,60,IGT GAME KING CL IFACE 210,228,10/9/2004,5/14/2020,333577-1407822,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,333670,60,IGT iGAME AZTEC TEMPLE 243 01,579,8/21/2004,3/27/2020,333670-1383888,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334022,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,4/6/2019,334022-1406071,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334029,60,IGT iGAME CARNIVAL MYS 243 01,580,10/5/2004,5/14/2020,334029-1406060,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334034,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/5/2004,5/14/2020,334034-1406062,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334038,60,IGT GAME KING CL IFACE 210,228,10/5/2004,9/10/2020,334038-1406050,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334064,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,4/6/2019,334064-1406582,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334169,60,IGT iGAME CARNIVAL MYS 243 01,580,11/2/2004,3/27/2020,334169-1407544,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334458,60,WMS BB CRYSTAL FOREST,1451,8/12/2005,3/27/2020,334458-W2084020,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334472,60,WMS THAI TREASURES 10C 25L .01,839,8/12/2005,3/27/2020,334472-W2083976,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334483,60,WMS BB INVADERS PLANET MOOLAH,1450,8/12/2005,3/27/2020,334483-W2084005,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334493,60,BAL A M9 AMERICAN ORGIN 25L10C,571,9/29/2005,2/11/2015,334493-V050855605,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334547,60,NOV CF1+ ULT 10E,3103,7/19/2006,12/29/2017,334547-223685,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334745,60,BAL A M9 HOT SHOTS 20L5C PENNY,677,10/1/2005,9/12/2014,334745-V050855635,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334754,60,BAL A M9 AMERICAN ORGIN 25L10C,571,10/1/2005,10/10/2013,334754-V050855628,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334755,60,BAL A M9 HIDDEN RICHES 25L10C,573,10/1/2005,9/12/2014,334755-V050855629,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334756,60,BAL A M9 ANCNT WONDER 25L10C P,679,10/1/2005,9/12/2014,334756-V050855630,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334767,60,NOV CF1+ ULT 10H,3116,7/19/2006,5/4/2017,334767-223669,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,334770,60,BAL A S9 QH BLKGOLD 25L10C,569,5/6/2007,5/6/2016,334770-S070383032,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335391,60,NOV PREM V+ 1sT,3152,8/15/2008,12/29/2017,335391-346877,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335396,60,NOV PREM V+ 6sT,3160,8/15/2008,12/29/2017,335396-346878,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335398,60,NOV PREM V+ 4sT,3156,8/15/2008,12/29/2017,335398-346869,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335479,60,NOV CF1+ ULT 10D,3100,8/30/2007,10/29/2014,335479-285120,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335530,60,BAL A S9 QH BLKGOLD 25L10C,569,5/3/2007,4/18/2015,335530-S070383013,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335551,60,NOV CF1+ ULT 10F,3106,6/16/2006,12/29/2017,335551-178457,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335557,60,NOV CF1+ ULT 10H,3116,6/16/2006,12/6/2017,335557-207922,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335644,70,ITC Smart Card Dispenser,1018,3/6/2007,9/10/2020,335644-500647708,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335649,60,BAL A S9 QH BLKGOLD 25L10C,569,5/6/2007,4/18/2015,335649-S070383033,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335774,60,NOV PREM V+ 5sT,3158,8/27/2008,5/14/2020,335774-346819,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335776,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/27/2008,4/28/2020,335776-346814,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335777,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/27/2008,4/29/2020,335777-346811,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335778,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/27/2008,9/10/2020,335778-346809,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335779,60,NOV PREM V+ 5sT,3158,8/27/2008,12/29/2017,335779-346805,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335780,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/27/2008,4/28/2020,335780-346812,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335806,60,IGT GAME KING AVP,1501,10/2/2008,11/21/2015,335806-1904142,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335807,60,IGT NEFERTITI AVP,1506,10/2/2008,11/21/2015,335807-1904146,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335809,60,IGT TRIPLE FORTUNE DRAGON AVP,1603,10/2/2008,11/21/2015,335809-1904144,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335824,60,NOV PREM V+ 6sT,3160,9/19/2014,4/6/2019,335824-642977,September 2020,0,,0
Korea,24,PYONGTAEK,897,PFO STORAGE,335833,60,NOV PREM V+ 5sT,3158,8/15/2008,12/22/2018,335833-346855,September 2020,0,,0
