Service,Category,Region,Base,Location,Month,Year,Amount,Base_lat,Base_lon
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,December,2020,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,January,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,February,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,March,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,April,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,May,2021,6489,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,June,2021,3874,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,July,2021,10569,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,August,2021,17170,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Capo Olde Town Slots NAFI,September,2021,27433,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,October,2020,40061,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,November,2020,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,December,2020,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,January,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,February,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,March,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,April,2021,0,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,May,2021,3290,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,June,2021,32990,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,July,2021,41112,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,August,2021,10219,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Naples,Naples Bowl NAFI,September,2021,43273,40.851775,14.268124
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,October,2020,7163,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,November,2020,5319,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,December,2020,3428,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,January,2021,262,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,February,2021,20205,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,March,2021,0,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,April,2021,0,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,May,2021,5116,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,June,2021,8094,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,July,2021,82,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,August,2021,5332,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,NGIS Rota NAFI,September,2021,14130,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,October,2020,38411,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,November,2020,29193,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,December,2020,38985,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,January,2021,15200,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,February,2021,0,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,March,2021,28836,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,April,2021,9378,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,May,2021,42250,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,June,2021,29973,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,July,2021,19693,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,August,2021,29931,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,La Plaza NAFI,September,2021,0,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,October,2020,6363,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,November,2020,6411,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,December,2020,6875,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,January,2021,9055,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,February,2021,7893,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,March,2021,22754,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,April,2021,19622,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,May,2021,13029,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,June,2021,13679,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,July,2021,10022,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,August,2021,16095,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,PINZ NAFI,September,2021,0,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,October,2020,969,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,November,2020,1768,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,December,2020,1915,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,January,2021,7188,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,February,2021,3750,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,March,2021,5846,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,April,2021,10032,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,May,2021,5343,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,June,2021,2369,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,July,2021,3394,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,August,2021,3030,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Rota,Rota Fleet Center NAFI,September,2021,8427,36.62629,-6.362981
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,October,2020,6656,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,November,2020,7303,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,December,2020,8086,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,January,2021,12377,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,February,2021,3321,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,March,2021,9381,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,April,2021,11999,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,May,2021,15252,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,June,2021,5283,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,July,2021,9058,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,August,2021,4051,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Jox Sports Bar NAFI,September,2021,9564,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,October,2020,20328,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,November,2020,7934,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,December,2020,27727,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,January,2021,21259,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,February,2021,17267,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,March,2021,21170,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,April,2021,18397,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,May,2021,16311,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,June,2021,37079,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,July,2021,36595,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,August,2021,27068,37.401667,14.922222
Navy,Reimbursement,Europe,Navy Sigonella,Sigonella Bowl NAFI,September,2021,27577,37.401667,14.922222
Army,Revenue,Europe,Ansbach,Action Lanes,October,2021,16729,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,November,2021,24341,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,December,2021,15794,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,January,2022,22867,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,February,2022,28120,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,March,2022,96831,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,April,2022,44084,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,May,2022,56182,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,June,2022,38309,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,July,2022,23137,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,August,2022,77785,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Action Lanes,September,2022,35513,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,October,2021,-5961,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,November,2021,27375,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,December,2021,8753,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,January,2022,17089,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,February,2022,16127,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,March,2022,22051,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,April,2022,48255,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,May,2022,33995,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,June,2022,21925,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,July,2022,29744,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,August,2022,35666,49.300425,10.571936
Army,Revenue,Europe,Ansbach,Storck Barracks Bowl,September,2022,28178,49.300425,10.571936
Army,Revenue,Europe,Baumholder,Strikers,October,2021,54594,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,November,2021,20942,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,December,2021,29266,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,January,2022,13563,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,February,2022,28111,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,March,2022,129914,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,April,2022,57837,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,May,2022,42578,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,June,2022,49418,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,July,2022,2324,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,August,2022,121187,49.613889,7.333333
Army,Revenue,Europe,Baumholder,Strikers,September,2022,48980,49.613889,7.333333
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,October,2021,32616,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,November,2021,26943,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,December,2021,8285,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,January,2022,-3107,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,February,2022,15880,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,March,2022,29480,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,April,2022,5144,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,May,2022,12559,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,June,2022,28013,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,July,2022,-5460,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,August,2022,5897,47.491695,11.095498
Army,Revenue,Europe,Garmisch,Edelweiss Lodge Resort,September,2022,25191,47.491695,11.095498
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,October,2021,26657,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,November,2021,46377,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,December,2021,91481,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,January,2022,55812,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,February,2022,59831,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,March,2022,19844,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,April,2022,65461,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,May,2022,83237,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,June,2022,104940,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,July,2022,70220,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,August,2022,115210,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Entertainment Center Graf.,September,2022,39516,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,October,2021,9625,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,November,2021,10999,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,December,2021,-1854,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,January,2022,13488,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,February,2022,6032,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,March,2022,7338,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,April,2022,5125,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,May,2022,9403,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,June,2022,-3383,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,July,2022,6870,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,August,2022,9611,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Vilseck Bowl,September,2022,10547,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,October,2021,37087,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,November,2021,32510,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,December,2021,50538,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,January,2022,38158,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,February,2022,48404,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,March,2022,62437,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,April,2022,27452,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,May,2022,21254,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,June,2022,45573,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,July,2022,43477,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,August,2022,50558,49.714147,11.905874
Army,Revenue,Europe,Grafenwoehr,Langenbruck Center,September,2022,12181,49.714147,11.905874
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,October,2021,46486,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,November,2021,100301,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,December,2021,61050,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,January,2022,44633,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,February,2022,47229,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,March,2022,39416,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,April,2022,49028,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,May,2022,57117,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,June,2022,45692,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,July,2022,21591,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,August,2022,-4269,49.203278,11.849022
Army,Revenue,Europe,Hohenfels,Hohenfels Bowl,September,2022,22774,49.203278,11.849022
Army,Revenue,Europe,Kaiserslautern,Armstrong's,October,2021,95601,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,November,2021,132825,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,December,2021,145937,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,January,2022,21720,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,February,2022,124277,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,March,2022,175509,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,April,2022,214263,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,May,2022,130149,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,June,2022,127822,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,July,2022,119068,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,August,2022,139913,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Armstrong's,September,2022,140940,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,October,2021,0,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,November,2021,12993,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,December,2021,0,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,January,2022,0,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,February,2022,1664,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,March,2022,8795,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,April,2022,3511,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,May,2022,-3354,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,June,2022,7846,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,July,2022,12123,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,August,2022,-2179,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Kazabra,September,2022,17747,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,October,2021,43133,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,November,2021,82417,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,December,2021,143943,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,January,2022,69976,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,February,2022,39723,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,March,2022,73734,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,April,2022,60107,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,May,2022,100695,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,June,2022,74651,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,July,2022,94058,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,August,2022,69921,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Landstuhl Consolidated Club,September,2022,55155,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Sembach CC,October,2021,62590,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Sembach CC,November,2021,67105,49.440066,7.749126
Army,Revenue,Europe,Kaiserslautern,Sembach CC,December,2021,65880,49.440066,7.749126
