Installation,Loc#,Location,Month,Revenue,NAFI Amount,Annual Revenue,Annual NAFI,Status
Sigonella,2597,Jox Sports Bar 201401,15-Nov,2158.51,3569.25,,,
Sigonella,2597,Jox Sports Bar 201401,15-Dec,12031,8658,,,
Sigonella,2597,Jox Sports Bar 201401,16-Jan,12076.73,11130.15,,,
Sigonella,2597,Jox Sports Bar 201401,16-Feb,18728.93,8097.6,,,
Sigonella,2597,Jox Sports Bar 201401,16-Mar,27346.36,16331.65,,,
Sigonella,2597,Jox Sports Bar 201401,16-Apr,16872.84,13706.55,,,
Sigonella,2597,Jox Sports Bar 201401,16-May,8730.04,5834.25,,,
Sigonella,2597,Jox Sports Bar 201401,16-Jun,12650.03,7393.15,,,
Sigonella,2597,Jox Sports Bar 201401,16-Jul,9445.84,6652.85,,,
Sigonella,2597,Jox Sports Bar 201401,16-Aug,10933.7,7980.75,,,
Sigonella,2597,Jox Sports Bar 201401,16-Sep,9695.76,5897.9,160823.79,111577.55,
Sigonella,2597,Jox Sports Bar 201401,16-Oct,4881.27,3526.65,,,
Sigonella,2597,Jox Sports Bar 201401,16-Nov,991.33,2338,,,
Sigonella,2597,Jox Sports Bar 201401,16-Dec,3479.64,1945.15,,,
Sigonella,2597,Jox Sports Bar 201401,17-Jan,882.65,4401.55,,,
Sigonella,2597,Jox Sports Bar 201401,17-Feb,17378.6,6732.1,,,
Sigonella,2597,Jox Sports Bar 201401,17-Mar,22074.41,15393.75,,,
Sigonella,2597,Jox Sports Bar 201401,17-Apr,633.55,377.15,,,
Sigonella,2597,Jox Sports Bar 201401,17-May,11176.35,8701.15,,,
Sigonella,2597,Jox Sports Bar 201401,17-Jun,10853.8,6698.85,,,
Sigonella,2597,Jox Sports Bar 201401,17-Jul,13229.45,9260.6,,,
Sigonella,2597,Jox Sports Bar 201401,17-Aug,3654.85,5188.4,,,
Sigonella,2597,Jox Sports Bar 201401,17-Sep,12904.95,6403.45,102140.85,70966.8,
Sigonella,2597,Jox Sports Bar 201401,17-Oct,7609.1,5326.35,,,
Sigonella,2597,Jox Sports Bar 201401,17-Nov,7318.35,12151.65,,,
Sigonella,2597,Jox Sports Bar 201401,17-Dec,32893.3,16862.45,,,
Sigonella,2597,Jox Sports Bar 201401,18-Jan,8599.65,11077.65,,,
Sigonella,2597,Jox Sports Bar 201401,18-Feb,19318,13210,,,
Sigonella,2597,Jox Sports Bar 201401,18-Mar,35281.1,19085.6,,,
Sigonella,2597,Jox Sports Bar 201401,18-Apr,23258.4,16280.9,,,
Sigonella,2597,Jox Sports Bar 201401,18-May,22853.95,15997.75,,,
Sigonella,2597,Jox Sports Bar 201401,18-Jun,21819.05,15273.3,,,
Sigonella,2597,Jox Sports Bar 201401,18-Jul,23816.75,16671.75,,,
Sigonella,2597,Jox Sports Bar 201401,18-Aug,17684.1,17265.2,,,
Sigonella,2597,Jox Sports Bar 201401,18-Sep,19831.05,10732.85,240282.8,169935.45,
Sigonella,2597,Jox Sports Bar 201401,18-Oct,29724.95,19070.05,,,
Sigonella,2597,Jox Sports Bar 201401,18-Nov,6371.45,4460.05,,,
Sigonella,2597,Jox Sports Bar 201401,18-Dec,18670.35,13069.25,,,
Sigonella,2597,Jox Sports Bar 201401,19-Jan,30888.95,21622.25,,,
Sigonella,2597,Jox Sports Bar 201401,19-Feb,32553.9,28053.05,,,
Sigonella,2597,Jox Sports Bar 201401,19-Mar,38145.8,22306.45,,,
Sigonella,2597,Jox Sports Bar 201401,19-Apr,24996.61,19420.5,,,
Sigonella,2597,Jox Sports Bar 201401,19-May,22343.54,13717.55,,,
Sigonella,2597,Jox Sports Bar 201401,19-Jun,11239.56,7838.6,,,
Sigonella,2597,Jox Sports Bar 201401,19-Jul,14979.99,9645.3,,,
Sigonella,2597,Jox Sports Bar 201401,19-Aug,12620.5,8834.35,,,
Sigonella,2597,Jox Sports Bar 201401,19-Sep,10711,7497.7,253246.6,175535.1,
Sigonella,2597,Jox Sports Bar 201401,19-Oct,14112,9878.4,,,
Sigonella,2597,Jox Sports Bar 201401,19-Nov,12837,8985.9,,,
Sigonella,2597,Jox Sports Bar 201401,19-Dec,23531,16471.7,,,
Sigonella,2597,Jox Sports Bar 201401,20-Jan,39083,27358.1,,,
Sigonella,2597,Jox Sports Bar 201401,20-Feb,17095.25,11966.7,,,
Sigonella,2597,Jox Sports Bar 201401,20-Mar,15901.05,11130.73,,,
Sigonella,2597,Jox Sports Bar 201401,20-Apr,,,,,
Sigonella,2597,Jox Sports Bar 201401,20-May,,,,,
Sigonella,2597,Jox Sports Bar 201401,20-Jun,,,,,
Sigonella,2597,Jox Sports Bar 201401,20-Jul,-7604.4,,,,
Sigonella,2597,Jox Sports Bar 201401,20-Aug,22012,10085.3,,,
Sigonella,2597,Jox Sports Bar 201401,20-Sep,16426.8,11498.75,153393.7,107375.58,
Sigonella,2597,Jox Sports Bar 201401,20-Oct,9508.05,6655.6,,,
Sigonella,2597,Jox Sports Bar 201401,20-Nov,10432.4,7302.7,,,
Sigonella,2597,Jox Sports Bar 201401,20-Dec,11550.75,8085.55,,,
Sigonella,2597,Jox Sports Bar 201401,21-Jan,2615.75,12376.8,,,
Sigonella,2597,Jox Sports Bar 201401,21-Feb,17243.55,3321.45,,,
Sigonella,2597,Jox Sports Bar 201401,21-Mar,15968.65,9381.35,,,
Sigonella,2597,Jox Sports Bar 201401,21-Apr,17141.25,11998.9,,,
Sigonella,2597,Jox Sports Bar 201401,21-May,21788.4,15251.9,,,
Sigonella,2597,Jox Sports Bar 201401,21-Jun,7547,5282.9,,,
Sigonella,2597,Jox Sports Bar 201401,21-Jul,12939.95,9057.95,,,
Sigonella,2597,Jox Sports Bar 201401,21-Aug,5786.6,4050.6,,,
Sigonella,2597,Jox Sports Bar 201401,21-Sep,13663.5,9564.45,146185.85,102330.15,
Sigonella,2597,Jox Sports Bar 201401,21-Oct,7582,5307.4,,,
Sigonella,2597,Jox Sports Bar 201401,21-Nov,16429.3,11500.5,,,
Sigonella,2597,Jox Sports Bar 201401,21-Dec,14480,10136,,,
Sigonella,2597,Jox Sports Bar 201401,22-Jan,9431,6601.7,,,
Sigonella,2597,Jox Sports Bar 201401,22-Feb,12036.65,8425.65,,,
Sigonella,2597,Jox Sports Bar 201401,22-Mar,21790.1,15253.1,,,
Sigonella,2597,Jox Sports Bar 201401,22-Apr,17219.4,12053.6,,,
Sigonella,2597,Jox Sports Bar 201401,22-May,28587.95,20011.55,,,
Sigonella,2597,Jox Sports Bar 201401,22-Jun,8696.85,6087.8,,,
Sigonella,2597,Jox Sports Bar 201401,22-Jul,11048.05,7733.65,,,
Sigonella,2597,Jox Sports Bar 201401,22-Aug,1943.6,6662.6,,,
Sigonella,2597,Jox Sports Bar 201401,22-Sep,7574.4,0,156819.3,109773.55,
Sigonella,2597,Jox Sports Bar 201401,22-Oct,1967.45,1377.2,,,
Sigonella,2597,Jox Sports Bar 201401,22-Nov,9429,6600.3,,,
Sigonella,2597,Jox Sports Bar 201401,22-Dec,3379.4,2365.6,,,
Sigonella,2597,Jox Sports Bar 201401,23-Jan,,,,,
Sigonella,2597,Jox Sports Bar 201401,23-Feb,,,,,
Sigonella,2597,Jox Sports Bar 201401,23-Mar,7587.35,7773.5,,,
Sigonella,2597,Jox Sports Bar 201401,23-Apr,3517.6,,,,
Sigonella,2597,Jox Sports Bar 201401,23-May,10839.45,7587.6,,,
Sigonella,2597,Jox Sports Bar 201401,23-Jun,7608.05,5325.65,,,
Sigonella,2597,Jox Sports Bar 201401,23-Jul,9243,6470.1,,,
Sigonella,2597,Jox Sports Bar 201401,23-Aug,4247.85,2973.5,,,
Sigonella,2597,Jox Sports Bar 201401,23-Sep,10711.05,6840.4,68530.2,47313.85,
Sigonella,2597,Jox Sports Bar 201401,23-Oct,8798.25,7254.75,,,
Sigonella,2597,Jox Sports Bar 201401,23-Nov,8820.7,4957.05,,,
Sigonella,2597,Jox Sports Bar 201401,23-Dec,12814.2,9911,,,
Sigonella,2597,Jox Sports Bar 201401,24-Jan,30862,20726.9,,,
Sigonella,2597,Jox Sports Bar 201401,24-Feb,14668.95,11812.05,,,
Sigonella,2597,Jox Sports Bar 201401,24-Mar,23053.85,16691.5,,,
Sigonella,2597,Jox Sports Bar 201401,24-Apr,31586.1,20374.15,,,
Sigonella,2597,Jox Sports Bar 201401,24-May,,,,,
Sigonella,2597,Jox Sports Bar 201401,24-Jun,,,,,
Sigonella,2597,Jox Sports Bar 201401,24-Jul,,,,,
Sigonella,2597,Jox Sports Bar 201401,24-Aug,,,,,
Sigonella,2597,Jox Sports Bar 201401,24-Sep,,,130604.05,91727.4,
Singapore,3156,Terror Club 300901,16-Jun,2332,1632.4,,,
Singapore,3156,Terror Club 300901 401701,16-Jul,9390,6573,,,
Singapore,3156,Terror Club 401701,16-Sep,5311.3,3717.9,21449.75,15014.8,
Singapore,3156,Terror Club 401701,16-Oct,13234,9263.8,,,
Singapore,3156,Terror Club 401701,16-Nov,9735.4,6814.8,,,
Singapore,3156,Terror Club 401701,16-Dec,23781.7,16647.2,,,
Singapore,3156,Terror Club 401701,17-Jan,14966,10476.2,,,
Singapore,3156,Terror Club 401701,17-Feb,12861,9002.7,,,
Singapore,3156,Terror Club 401701,17-Mar,13105,9173.5,,,
Singapore,3156,Terror Club 401701,17-Apr,31011,21707.7,,,
Singapore,3156,Terror Club 401701,17-May,16002,11201.4,,,
Singapore,3156,Terror Club 401701,17-Jun,15332,10732.4,,,
Singapore,3156,Terror Club 401701,17-Jul,29769,20838.3,,,
Singapore,3156,Terror Club 401701,17-Aug,188,6186.8,,,
Singapore,3156,Terror Club 401701,17-Sep,29652.45,14701.55,209637.55,146746.35,
Singapore,3156,Terror Club 401701,17-Oct,7464.95,5225.45,,,
Singapore,3156,Terror Club 401701,17-Nov,30961.7,21673.2,,,
Singapore,3156,Terror Club 401701,17-Dec,,,,,
Singapore,3156,Terror Club 401701,18-Jan,17633.5,12343.45,,,
Singapore,3156,Terror Club 401701,18-Feb,10459,7321.3,,,
Singapore,3156,Terror Club 401701,18-Mar,8792,6154.4,,,
Singapore,3156,Terror Club 401701,18-Apr,45612.9,31929.05,,,
Singapore,3156,Terror Club 401701,18-May,5144,3600.8,,,
Singapore,3156,Terror Club 401701,18-Jun,16295.7,11407,,,
Singapore,3156,Terror Club 401701,18-Jul,27819,19473.3,,,
Singapore,3156,Terror Club 401701,18-Aug,30281.25,21196.9,,,
Singapore,3156,Terror Club 401701,18-Sep,22113,15479.1,222577,155803.95,
Singapore,3156,Terror Club 401701,18-Oct,29602.7,20721.9,,,
Singapore,3156,Terror Club 401701,18-Nov,34312,24018.4,,,
Singapore,3156,Terror Club 401701,18-Dec,10082.8,7057.95,,,
Singapore,3156,Terror Club 401701,19-Jan,21030.75,14721.55,,,
Singapore,3156,Terror Club 401701,19-Feb,28834,20183.8,,,
Singapore,3156,Terror Club 401701,19-Mar,14320,10024,,,
Singapore,3156,Terror Club 401701,19-Apr,34226.2,23958.35,,,
Singapore,3156,Terror Club 401701,19-May,36381.1,25466.8,,,
Singapore,3156,Terror Club 401701,19-Jun,31110.3,21777.25,,,
Singapore,3156,Terror Club 401701,19-Jul,23339.15,16337.4,,,
Singapore,3156,Terror Club 401701,19-Aug,24730,17311,,,
Singapore,3156,Terror Club 401701,19-Sep,18919,13243.3,306888,214821.7,
Singapore,3156,Terror Club 401701,19-Oct,,,,,
Singapore,3156,Terror Club 401701,19-Nov,5955.95,4169.15,,,
Singapore,3156,Terror Club 401701,19-Dec,8814,6169.8,,,
Singapore,3156,Terror Club 401701,20-Jan,11537,8075.9,,,
Singapore,3156,Terror Club 401701,20-Feb,6806,4764.2,,,
Singapore,3156,Terror Club 401701,20-Mar,,,,,
Singapore,3156,Terror Club 401701,20-Apr,,,,,
Singapore,3156,Terror Club 401701,20-May,,,,,
Singapore,3156,Terror Club 401701,20-Jun,,,,,
Singapore,3156,Terror Club 401701,20-Jul,,,,,
Singapore,3156,Terror Club 401701,20-Aug,,,,,
Singapore,3156,Terror Club 401701,20-Sep,,,33112.95,23179.05,
Singapore,3156,Terror Club 401701,20-Oct,,,,,
Singapore,3156,Terror Club 401701,20-Nov,,,,,
Singapore,3156,Terror Club 401701,20-Dec,,,,,
Singapore,3156,Terror Club 401701,21-Jan,,,,,
Singapore,3156,Terror Club 401701,21-Feb,,,,,
Singapore,3156,Terror Club 401701,21-Mar,-30.5,,,,
Singapore,3156,Terror Club 401701,21-Apr,,,,,
Singapore,3156,Terror Club 401701,21-May,,,,,
Singapore,3156,Terror Club 401701,21-Jun,,,,,
Singapore,3156,Terror Club 401701,21-Jul,,,,,
Singapore,3156,Terror Club 401701,21-Aug,,,,,
Singapore,3156,Terror Club 401701,21-Sep,,,-30.5,,
Singapore,3156,Terror Club 401701,21-Oct,,,,,
Singapore,3156,Terror Club 401701,21-Nov,,,,,
Singapore,3156,Terror Club 401701,21-Dec,,,,,
Singapore,3156,Terror Club 401701,22-Jan,,,,,
Singapore,3156,Terror Club 401701,22-Feb,,,,,
Singapore,3156,Terror Club 401701,22-Mar,,,,,
Singapore,3156,Terror Club 401701,22-Apr,,,,,
Singapore,3156,Terror Club 401701,22-May,43555,30467.15,,,
Singapore,3156,Terror Club 401701,22-Jun,6533,4573.1,,,
Singapore,3156,Terror Club 401701,22-Jul,6844,4790.8,,,
Singapore,3156,Terror Club 401701,22-Aug,214,149.8,,,
Singapore,3156,Terror Club 401701,22-Sep,2485,1739.5,59631,41720.35,
Singapore,3156,Terror Club 401701,22-Oct,2430,1701,,,
Singapore,3156,Terror Club 401701,22-Nov,769,538.3,,,
Singapore,3156,Terror Club 401701,22-Dec,4977,3483.9,,,
Singapore,3156,Terror Club 401701,23-Jan,5208,3645.6,,,
Singapore,3156,Terror Club 401701,23-Feb,5274,3691.8,,,
Singapore,3156,Terror Club 401701,23-Mar,7036,4925.2,,,
Singapore,3156,Terror Club 401701,23-Apr,8593,6015.1,,,
Singapore,3156,Terror Club 401701,23-May,2953,2067.1,,,
Singapore,3156,Terror Club 401701,23-Jun,8199,5739.3,,,
Singapore,3156,Terror Club 401701,23-Jul,3873,2711.1,,,
Singapore,3156,Terror Club 401701,23-Aug,2607,1824.9,,,
Singapore,3156,Terror Club 401701,23-Sep,1465.2,1306.9,53384.2,37650.2,
Singapore,3156,Terror Club 401701,23-Oct,-42.6,,,,
Singapore,3156,Terror Club 401701,23-Nov,2781.1,2211.95,,,
Singapore,3156,Terror Club 401701,23-Dec,1209.7,498.4,,,
Singapore,3156,Terror Club 401701,24-Jan,8473.8,5937.4,,,
Singapore,3156,Terror Club 401701,24-Feb,2031.05,1531.95,,,
Singapore,3156,Terror Club 401701,24-Mar,7631,5259.1,,,
Singapore,3156,Terror Club 401701,24-Apr,1104.4,866.6,,,
Singapore,3156,Terror Club 401701,24-May,,,,,
Singapore,3156,Terror Club 401701,24-Jun,,,,,
Singapore,3156,Terror Club 401701,24-Jul,,,,,
Singapore,3156,Terror Club 401701,24-Aug,,,,,
Singapore,3156,Terror Club 401701,24-Sep,,,23188.45,16305.4,
Souda Bay,2618,Graffiti's (Shipmates) 201301,8-Oct,29994.73,25189,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,8-Nov,17335.84,8343.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,8-Dec,22523.4,15523.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Jan,16721.52,10484.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Feb,15153.75,10685.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Mar,29917.59,20984.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Apr,3988.75,3938.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-May,34864.02,23106.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Jun,11058.51,7862.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Jul,25224.28,18589.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Aug,8487.28,6341.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Sep,15017.01,9532.8,230286.68,160581.95,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Oct,35535.93,24717.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Nov,34918.72,24868.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,9-Dec,12354,8647.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Jan,16421.03,13954.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Feb,33099.68,19940.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Mar,20720.11,14172.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Apr,6106.45,4277,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-May,19621.25,15523.35,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Jun,22951,15418.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Jul,16936.27,11654.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Aug,23218.4,16023.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Sep,11080.34,8178.1,252963.18,177375.3,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Oct,13389.66,8983.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Nov,19820.13,12588.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,10-Dec,11112.97,7931.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Jan,9710.94,7704.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Feb,16920.8,11844.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Mar,5816.75,9053.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Apr,6473.77,4801.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-May,20349.03,14258.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Jun,24683.34,14065.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Jul,25958.99,17025.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Aug,16523.1,10629.35,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Sep,13725.83,9813.35,184485.31,128699.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Oct,17896.42,13036.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Nov,25462.04,17362.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,11-Dec,14495.16,9977.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Jan,15683.91,10765.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Feb,14389.2,10078.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Mar,11644.6,7846.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Apr,16096.06,11214.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-May,18821.05,13318.4,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Jun,15924.67,11560.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Jul,18600,14537.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Aug,16389.47,9854.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Sep,18348.1,12839.75,203750.68,142390.75,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Oct,22589.98,16224.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Nov,26305.22,18516.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,12-Dec,8097.11,5442.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Jan,17996.65,12597.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Feb,19407.7,13388.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Mar,2312.96,10959.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Apr,14716.53,15204.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-May,42022.47,15954.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Jun,26344.23,18670.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Jul,21730.69,14722.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Aug,34499.18,24375.25,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Sep,14196.37,9785,250219.09,175843.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Oct,25619.49,17504.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Nov,32995.8,23097.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,13-Dec,30616.8,21431.75,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Jan,16789.89,11444.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Feb,19428.76,13808.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Mar,45449.35,31814.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Apr,32748.05,22923.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-May,27619.75,20187.95,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Jun,19299.85,13509.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Jul,15388.6,10846.05,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Aug,17734.77,11466.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Sep,12770.9,9336.7,296462.01,207372.2,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Oct,11799.24,8359.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Nov,14712,9976.4,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,14-Dec,11833.26,8096.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Jan,6766.74,4895.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Feb,12777.41,8466.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Mar,9427.81,9272.4,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Apr,25867.2,18014.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-May,7672.89,4898.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Jun,9775.08,5111.65,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Jul,12385.89,9187.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Aug,15657.38,10668.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Sep,4508.73,2999.85,143183.63,99947.45,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Oct,6338.68,6075.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Nov,13715.85,7941.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,15-Dec,11011.7,7199.55,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Jan,13028.72,8585.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Feb,10611.32,7330.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Mar,4857.27,3550.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Apr,7581.97,6310.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-May,8706.68,5574.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Jun,4465.91,2663.5,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Jul,13066.97,9422,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Aug,14444.57,10518.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Sep,7079.53,5275.75,114909.17,80447.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Oct,17709.84,11765.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Nov,5719.37,4120.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,16-Dec,9567.62,6752.15,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Jan,6187,4330.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Feb,13976.53,10248.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Mar,11391.03,7835.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Apr,8965.84,6052.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-May,10560.46,7423.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Jun,5210,3647,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Jul,6888,4821.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Aug,9246.35,6472.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Sep,13987.7,9791.4,119409.74,83261.65,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Oct,10700,7490,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Nov,13161,9212.7,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,17-Dec,19917,13941.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Jan,14358,10050.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Feb,4796,3357.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Mar,8024.9,5617.45,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Apr,11410,7987,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-May,,,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Jun,31764.05,22234.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Jul,7595.5,5316.85,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Aug,19310,11517,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Sep,12551,10785.7,153587.45,107511.2,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Oct,13637,9545.9,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Nov,9738.3,6816.8,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,18-Dec,4758,3330.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Jan,10247,7351.4,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Feb,5988,4013.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Mar,7329,5130.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Apr,5860,4102,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-May,3470,2429,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Jun,10071.4,7050,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Jul,4080,2856,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Aug,9728,6809.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Sep,6147,4302.9,91053.7,63737.6,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Oct,6433,4503.1,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Nov,7990,5593,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,19-Dec,3826.4,4485.6,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,20-Jan,13029,9120.3,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,20-Feb,8713.3,4292.2,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,20-Mar,,,,,
Souda Bay,2618,Graffiti's (Shipmates) 201301,20-Apr,18898.3,13228.8,,,
