Installation,Loc#,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Status
Rota,2605,Rota Fleet Ctr 201601,Nov-23,3756.90,2600.50,,,
Rota,2605,Rota Fleet Ctr 201601,Dec-23,3577.30,2433.20,,,
Rota,2605,Rota Fleet Ctr 201601,Jan-24,89.85,,,,
Rota,2605,Rota Fleet Ctr 201601,Feb-24,3170.25,2221.40,,,
Rota,2605,Rota Fleet Ctr 201601,Mar-24,5624.95,3931.90,,,
Rota,2605,Rota Fleet Ctr 201601,Apr-24,14.75,,,,
Rota,2605,Rota Fleet Ctr 201601,May-24,,,,,
Rota,2605,Rota Fleet Ctr 201601,Jun-24,,,,,
Rota,2605,Rota Fleet Ctr 201601,Jul-24,,,,,
Rota,2605,Rota Fleet Ctr 201601,Aug-24,,,,,
Rota,2605,Rota Fleet Ctr 201601,Sep-24,,,17239.30,12048.00,
Rota,2890,BOQ 201601,Oct-08,11433.20,8003.25,,,
Rota,2890,BOQ 201601,Nov-08,12686.00,8880.20,,,
Rota,2890,BOQ 201601,Dec-08,14738.00,10316.60,,,
Rota,2890,BOQ 201601,Jan-09,7954.10,5567.85,,,
Rota,2890,BOQ 201601,Feb-09,7995.00,5596.50,,,
Rota,2890,BOQ 201601,Mar-09,7133.00,4993.10,,,
Rota,2890,BOQ 201601,Apr-09,4629.00,3240.30,,,
Rota,2890,BOQ 201601,May-09,1388.00,971.60,,,
Rota,2890,BOQ 201601,Jun-09,1047.00,732.90,,,
Rota,2890,BOQ 201601,Jul-09,5680.00,3976.00,,,
Rota,2890,BOQ 201601,Aug-09,4734.30,3314.00,,,
Rota,2890,BOQ 201601,Sep-09,10243.00,7170.10,89660.60,62762.40,
Rota,2890,BOQ 201601,Oct-09,8598.70,6028.40,,,
Rota,2890,BOQ 201601,Nov-09,10207.00,7144.90,,,
Rota,2890,BOQ 201601,Dec-09,7323.00,5126.10,,,
Rota,2890,BOQ 201601,Jan-10,13016.00,9111.20,,,
Rota,2890,BOQ 201601,Feb-10,7174.00,5021.80,,,
Rota,2890,BOQ 201601,Mar-10,23825.50,16677.85,,,
Rota,2890,BOQ 201601,Apr-10,24061.97,16844.35,,,
Rota,2890,BOQ 201601,May-10,38571.55,27000.10,,,
Rota,2890,BOQ 201601,Jun-10,9398.00,6578.60,,,
Rota,2890,BOQ 201601,Jul-10,7565.67,5297.60,,,
Rota,2890,BOQ 201601,Aug-10,4795.55,3356.90,,,
Rota,2890,BOQ 201601,Sep-10,10770.00,7539.00,165306.94,115726.80,
Rota,2890,BOQ 201601,Oct-10,5102.00,3571.40,,,
Rota,2890,BOQ 201601,Nov-10,16728.25,11709.80,,,
Rota,2890,BOQ 201601,Dec-10,15757.00,11029.90,,,
Rota,2890,BOQ 201601,Jan-11,9725.00,6807.50,,,
Rota,2890,BOQ 201601,Feb-11,9089.00,6362.30,,,
Rota,2890,BOQ 201601,Mar-11,9577.00,6703.90,,,
Rota,2890,BOQ 201601,Apr-11,7180.40,5026.30,,,
Rota,2890,BOQ 201601,May-11,15235.00,10664.50,,,
Rota,2890,BOQ 201601,Jun-11,19399.00,13579.30,,,
Rota,2890,BOQ 201601,Jul-11,7332.00,5132.40,,,
Rota,2890,BOQ 201601,Aug-11,9548.00,6683.60,,,
Rota,2890,BOQ 201601,Sep-11,15257.00,10679.90,139929.65,97950.80,
Rota,2890,BOQ 201601,Oct-11,11220.00,7854.00,,,
Rota,2890,BOQ 201601,Nov-11,12786.00,8950.20,,,
Rota,2890,BOQ 201601,Dec-11,4870.00,3409.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-12,12644.00,8850.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-12,12901.00,9030.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-12,8759.60,6131.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-12,25130.00,17591.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-12,17664.00,12364.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-12,12638.00,8846.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-12,15822.00,11075.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-12,11321.00,7924.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-12,6775.00,4742.50,152530.60,106771.40,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-12,4600.00,4242.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-12,11345.00,6918.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-12,13889.00,9722.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-13,16433.00,11503.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-13,10826.50,7578.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-13,12967.20,9077.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-13,5798.25,4058.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-13,17609.00,12326.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-13,10218.00,7152.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-13,10793.00,7555.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-13,12148.00,8503.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-13,3198.00,2238.60,129824.95,90877.45,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-13,9407.10,6584.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-13,2807.00,1964.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-13,2517.20,3226.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-14,3601.80,1057.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-14,8408.00,5885.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-14,1138.00,796.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-14,7034.00,4923.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-14,8.00,5.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-14,3927.00,2748.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-14,7495.65,5246.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-14,4194.25,2936.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-14,3811.00,2667.70,54349.00,38044.30,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-14,3973.95,2781.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-14,1858.00,1300.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-14,134.00,93.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-15,5260.00,3682.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-15,7525.00,5267.50,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-15,3655.85,2559.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-15,614.00,429.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-15,6157.00,4309.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-15,3024.00,2116.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-15,6020.00,4214.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-15,6113.00,4279.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-15,2607.00,1824.90,46941.80,32859.25,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-15,1158.00,810.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-15,6110.70,4277.50,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-15,7755.00,5428.50,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-16,6337.00,4435.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-16,8748.00,6123.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-16,1967.00,1376.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-16,6903.00,4832.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-16,17780.00,12446.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-16,15153.00,10607.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-16,3079.00,2155.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-16,8290.00,5803.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-16,8699.00,6089.30,91979.70,64385.80,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-16,8001.00,5600.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-16,4330.00,3031.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-16,4859.00,3401.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-17,9992.00,6994.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-17,12473.00,8731.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-17,15278.00,10694.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-17,5843.00,4090.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-17,11086.30,7760.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-17,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-17,25.00,17.50,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-17,5342.95,3740.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-17,9589.00,6712.30,86819.25,60773.45,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-17,4997.00,3497.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-17,9258.00,6480.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-17,2964.00,2074.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-18,3745.60,2621.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-18,7823.00,5476.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-18,17241.00,12068.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-18,14613.65,10229.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-18,7016.75,4911.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-18,9248.00,6473.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-18,17567.00,12296.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-18,6856.00,4799.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-18,14256.45,9979.50,115586.45,80910.50,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-18,6252.00,4376.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-18,3833.00,2683.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-18,2786.00,1950.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-19,7289.50,5957.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-19,10618.00,6578.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-19,(4573.25),,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-19,4675.25,4137.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-19,(2085.04),107.80,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-19,15434.74,5171.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-19,7542.00,5279.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-19,9443.35,6610.35,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-19,4979.00,3485.30,66194.55,46336.20,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-19,9907.35,6935.15,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-19,10092.90,7065.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-19,7859.65,5501.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-20,10421.80,7295.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-20,45378.85,38731.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-20,8946.80,3819.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-20,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-20,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-20,1212.80,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-20,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-20,13087.25,4638.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-20,8326.00,5828.20,115233.40,79814.45,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-20,9020.20,7163.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-20,1550.75,5318.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-20,10943.95,3427.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-21,(6299.45),262.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-21,35537.90,20204.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-21,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-21,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-21,5998.55,5116.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-21,12873.00,8094.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-21,117.15,82.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-21,7617.00,5331.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-21,20185.00,14129.50,97544.05,69129.85,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-21,15242.35,11674.85,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-21,12692.40,8864.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-21,4704.00,3740.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-22,16214.55,9916.60,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-22,3950.00,3640.00,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-22,8893.15,5350.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-22,7033.00,4923.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-22,-14494.25,2559.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-22,5295.60,1511.50,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-22,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-22,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-22,18064.05,2134.35,77594.85,54316.40,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-22,2595.80,1817.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-22,5422.80,3795.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-22,7985.95,6491.40,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-23,7393.00,4273.85,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-23,3998.35,4637.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-23,(1756.25),5125.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-23,9029.30,161.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-23,11174.45,10085.20,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-23,9965.60,2677.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-23,4562.50,4206.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-23,2748.65,3426.10,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-23,8542.30,3625.10,71662.45,50323.75,
Rota,2890,NGIS Rota (BOQ) 201601,Oct-23,(3177.25),1658.30,,,
Rota,2890,NGIS Rota (BOQ) 201601,Nov-23,6156.65,456.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,Dec-23,5728.85,3946.70,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jan-24,9051.15,6297.90,,,
Rota,2890,NGIS Rota (BOQ) 201601,Feb-24,(26.75),52.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,Mar-24,(1372.20),,,,
Rota,2890,NGIS Rota (BOQ) 201601,Apr-24,(16688.20),472.45,,,
Rota,2890,NGIS Rota (BOQ) 201601,May-24,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jun-24,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Jul-24,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Aug-24,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,Sep-24,,,(327.75),12884.15,
Sasebo,3096,Harbor View 401501,Oct-13,,,,,
Sasebo,3096,Harbor View 401501,Nov-13,,,,,
Sasebo,3096,Harbor View 401501,Dec-13,10425.75,8340.60,,,
Sasebo,3096,Harbor View 401501,Jan-14,44472.95,35578.35,,,
Sasebo,3096,Harbor View 401501,Feb-14,59021.40,47217.15,,,
Sasebo,3096,Harbor View 401501,Mar-14,52479.05,41983.25,,,
Sasebo,3096,Harbor View 401501,Apr-14,42157.33,35750.05,,,
Sasebo,3096,Harbor View 401501,May-14,61335.32,49540.60,,,
Sasebo,3096,Harbor View 401501,Jun-14,57015.55,43115.85,,,
Sasebo,3096,Harbor View 401501,Jul-14,76584.20,61267.35,,,
Sasebo,3096,Harbor View 401501,Aug-14,65278.50,52222.80,,,
Sasebo,3096,Harbor View 401501,Sep-14,78052.45,62441.95,546822.50,437457.95,
Sasebo,3096,Harbor View 401501,Oct-14,17674.30,14139.45,,,
Sasebo,3096,Harbor View 401501,Nov-14,56934.90,45547.95,,,
Sasebo,3096,Harbor View 401501,Dec-14,43535.40,34828.30,,,
Sasebo,3096,Harbor View 401501,Jan-15,44553.95,43919.85,,,
Sasebo,3096,Harbor View 401501,Feb-15,71948.05,49281.70,,,
Sasebo,3096,Harbor View 401501,Mar-15,75203.10,62082.45,,,
Sasebo,3096,Harbor View 401501,Apr-15,51998.80,39679.05,,,
Sasebo,3096,Harbor View 401501,May-15,46752.00,37401.60,,,
Sasebo,3096,Harbor View 401501,Jun-15,30968.30,24774.60,,,
Sasebo,3096,Harbor View 401501,Jul-15,33239.10,26591.30,,,
Sasebo,3096,Harbor View 401501,Aug-15,26632.65,21306.10,,,
Sasebo,3096,Harbor View 401501,Sep-15,44841.35,35873.10,544281.90,435425.45,
Sasebo,3096,Harbor View 401501,Oct-15,83304.55,66643.65,,,
Sasebo,3096,Harbor View 401501,Nov-15,44665.60,37319.45,,,
Sasebo,3096,Harbor View 401501,Dec-15,74766.90,59813.50,,,
Sasebo,3096,Harbor View 401501,Jan-16,43389.25,34711.40,,,
Sasebo,3096,Harbor View 401501,Feb-16,51597.75,41278.20,,,
Sasebo,3096,Harbor View 401501,Mar-16,69114.95,55291.95,,,
Sasebo,3096,Harbor View 401501,Apr-16,44894.05,35915.20,,,
Sasebo,3096,Harbor View 401501,May-16,67141.15,53712.95,,,
Sasebo,3096,Harbor View 401501,Jun-16,35354.15,28283.30,,,
Sasebo,3096,Harbor View 401501,Jul-16,61761.15,49408.90,,,
Sasebo,3096,Harbor View 401501,Aug-16,51160.90,40928.75,,,
Sasebo,3096,Harbor View 401501,Sep-16,56751.90,45401.50,683902.30,548708.75,
Sasebo,3096,Harbor View 401501,Oct-16,41328.60,33062.90,,,
Sasebo,3096,Harbor View 401501,Nov-16,47027.25,37621.80,,,
Sasebo,3096,Harbor View 401501,Dec-16,47534.25,38027.40,,,
Sasebo,3096,Harbor View 401501,Jan-17,47215.25,37772.15,,,
Sasebo,3096,Harbor View 401501,Feb-17,38650.85,30920.65,,,
Sasebo,3096,Harbor View 401501,Mar-17,67461.55,53969.25,,,
Sasebo,3096,Harbor View 401501,Apr-17,46466.15,37172.90,,,
Sasebo,3096,Harbor View 401501,May-17,79872.75,63898.20,,,
Sasebo,3096,Harbor View 401501,Jun-17,44555.25,35644.20,,,
Sasebo,3096,Harbor View 401501,Jul-17,26413.70,21131.00,,,
Sasebo,3096,Harbor View 401501,Aug-17,36000.00,28800.00,,,
Sasebo,3096,Harbor View 401501,Sep-17,29645.10,23804.95,552170.70,441825.40,
Sasebo,3096,Harbor View 401501,Oct-17,50065.15,39963.20,,,
Sasebo,3096,Harbor View 401501,Nov-17,79946.50,63957.20,,,
Sasebo,3096,Harbor View 401501,Dec-17,54021.85,43217.45,,,
Sasebo,3096,Harbor View 401501,Jan-18,56590.75,46432.45,,,
Sasebo,3096,Harbor View 401501,Feb-18,41242.70,31834.30,,,
Sasebo,3096,Harbor View 401501,Mar-18,59205.20,47364.20,,,
Sasebo,3096,Harbor View 401501,Apr-18,42752.95,35850.35,,,
Sasebo,3096,Harbor View 401501,May-18,78614.05,61243.25,,,
Sasebo,3096,Harbor View 401501,Jun-18,105140.45,87773.10,,,
Sasebo,3096,Harbor View 401501,Jul-18,106637.50,87745.75,,,
Sasebo,3096,Harbor View 401501,Aug-18,68540.40,51428.65,,,
Sasebo,3096,Harbor View 401501,Sep-18,44693.40,35754.75,787450.90,632564.65,
Sasebo,3096,Harbor View 401501,Oct-18,40378.65,32302.90,,,
Sasebo,3096,Harbor View 401501,Nov-18,30222.85,24178.30,,,
Sasebo,3096,Harbor View 401501,Dec-18,34996.65,27997.35,,,
Sasebo,3096,Harbor View 401501,Jan-19,50257.65,40206.15,,,
Sasebo,3096,Harbor View 401501,Feb-19,47473.40,37978.70,,,
Sasebo,3096,Harbor View 401501,Mar-19,55414.30,44331.45,,,
Sasebo,3096,Harbor View 401501,Apr-19,60003.00,56082.40,,,
Sasebo,3096,Harbor View 401501,May-19,51845.75,33396.65,,,
Sasebo,3096,Harbor View 401501,Jun-19,36148.30,36264.40,,,
Sasebo,3096,Harbor View 401501,Jul-19,52721.80,36429.05,,,
Sasebo,3096,Harbor View 401501,Aug-19,76087.60,61651.55,,,
Sasebo,3096,Harbor View 401501,Sep-19,22969.95,23804.95,558519.90,454623.85,
Sasebo,3096,Harbor View 401501,Oct-19,99470.45,71768.50,,,
Sasebo,3096,Harbor View 401501,Nov-19,39574.55,34791.60,,,
Sasebo,3096,Harbor View 401501,Dec-19,58606.90,43753.55,,,
Sasebo,3096,Harbor View 401501,Jan-20,95141.75,88553.35,,,
Sasebo,3096,Harbor View 401501,Feb-20,88766.00,65214.00,,,
Sasebo,3096,Harbor View 401501,Mar-20,85591.40,61831.90,,,
Sasebo,3096,Harbor View 401501,Apr-20,,,,,
Sasebo,3096,Harbor View 401501,May-20,,,,,
Sasebo,3096,Harbor View 401501,Jun-20,,,,,
Sasebo,3096,Harbor View 401501,Jul-20,55943.10,49627.40,,,
Sasebo,3096,Harbor View 401501,Aug-20,54904.50,42473.10,,,
Sasebo,3096,Harbor View 401501,Sep-20,40731.90,29163.15,618730.55,487176.55,
Sasebo,3096,Harbor View 401501,Oct-20,40787.75,44153.80,,,
Sasebo,3096,Harbor View 401501,Nov-20,70759.55,53242.60,,,
Sasebo,3096,Harbor View 401501,Dec-20,76902.05,58253.95,,,
Sasebo,3096,Harbor View 401501,Jan-21,81034.80,65061.45,,,
Sasebo,3096,Harbor View 401501,Feb-21,66515.85,49532.15,,,
Sasebo,3096,Harbor View 401501,Mar-21,88697.20,69513.80,,,
Sasebo,3096,Harbor View 401501,Apr-21,69293.10,71699.60,,,
Sasebo,3096,Harbor View 401501,May-21,97825.60,80231.25,,,
Sasebo,3096,Harbor View 401501,Jun-21,156373.40,107665.15,,,
Sasebo,3096,Harbor View 401501,Jul-21,60530.80,54491.90,,,
Sasebo,3096,Harbor View 401501,Aug-21,82988.25,59520.95,,,
Sasebo,3096,Harbor View 401501,Sep-21,74602.20,74748.10,966310.55,788114.70,
Sasebo,3096,Harbor View 401501,Oct-21,71910.60,59259.00,,,
Sasebo,3096,Harbor View 401501,Nov-21,87493.95,53198.35,,,
Sasebo,3096,Harbor View 401501,Dec-21,83975.90,71740.80,,,
Sasebo,3096,Harbor View 401501,Jan-22,63468.35,57395.40,,,
Sasebo,3096,Harbor View 401501,Feb-22,64895.20,50194.45,,,
Sasebo,3096,Harbor View 401501,Mar-22,114543.80,83160.00,,,
Sasebo,3096,Harbor View 401501,Apr-22,84476.65,91396.30,,,
Sasebo,3096,Harbor View 401501,May-22,111385.55,74343.45,,,
Sasebo,3096,Harbor View 401501,Jun-22,91642.75,73429.80,,,
Sasebo,3096,Harbor View 401501,Jul-22,69502.40,67988.25,,,
Sasebo,3096,Harbor View 401501,Aug-22,123611.10,78377.40,,,
Sasebo,3096,Harbor View 401501,Sep-22,112466.65,99079.90,1079372.90,859563.10,
Sasebo,3096,Harbor View 401501,Oct-22,46715.80,42551.05,,,
Sasebo,3096,Harbor View 401501,Nov-22,111397.20,84316.55,,,
Sasebo,3096,Harbor View 401501,Dec-22,54239.20,60710.50,,,
Sasebo,3096,Harbor View 401501,Jan-23,90665.95,67092.55,,,
Sasebo,3096,Harbor View 401501,Feb-23,51342.05,32225.95,,,
Sasebo,3096,Harbor View 401501,Mar-23,34080.15,48261.50,,,
Sasebo,3096,Harbor View 401501,Apr-23,128358.45,91349.25,,,
Sasebo,3096,Harbor View 401501,May-23,106712.50,103596.60,,,
Sasebo,3096,Harbor View 401501,Jun-23,60323.25,49900.80,,,
Sasebo,3096,Harbor View 401501,Jul-23,51054.10,26776.40,,,
Sasebo,3096,Harbor View 401501,Aug-23,115783.50,80097.40,,,
Sasebo,3096,Harbor View 401501,Sep-23,44396.45,51256.85,895068.60,738135.40,
Sasebo,3096,Harbor View 401501,Oct-23,78175.25,49602.20,,,
Sasebo,3096,Harbor View 401501,Nov-23,53556.00,47377.35,,,
Sasebo,3096,Harbor View 401501,Dec-23,60444.70,48081.50,,,
Sasebo,3096,Harbor View 401501,Jan-24,54293.85,37039.95,,,
Sasebo,3096,Harbor View 401501,Feb-24,55521.65,48878.20,,,
Sasebo,3096,Harbor View 401501,Mar-24,15103.30,30957.60,,,
Sasebo,3096,Harbor View 401501,Apr-24,42816.50,32789.30,,,
Sasebo,3096,Harbor View 401501,May-24,,,,,
Sasebo,3096,Harbor View 401501,Jun-24,,,,,
Sasebo,3096,Harbor View 401501,Jul-24,,,,,
Sasebo,3096,Harbor View 401501,Aug-24,,,,,
Sasebo,3096,Harbor View 401501,Sep-24,,,359911.25,294726.10,
Sasebo,3097,Hario,Oct-13,,,,,
Sasebo,3097,Hario,Dec-13,,,,,
Sasebo,3097,Hario,Jan-14,1323.80,1059.05,,,
Sasebo,3097,Hario,Feb-14,2980.95,2384.75,,,
Sasebo,3097,Hario,Mar-14,13614.40,10891.50,,,
Sasebo,3097,Hario,Apr-14,23103.95,18483.15,,,
Sasebo,3097,Hario,May-14,11160.00,8928.00,,,
Sasebo,3097,Hario,Jun-14,8624.00,6899.20,,,
Sasebo,3097,Hario,Jul-14,21476.50,17181.20,,,
Sasebo,3097,Hario,Aug-14,10297.40,10022.95,,,
Sasebo,3097,Hario,Sep-14,38193.65,28769.90,130774.65,104619.70,
Sasebo,3097,Hario,Oct-14,14198.20,11358.55,,,
Sasebo,3097,Hario,Nov-14,17757.60,14206.10,,,
Sasebo,3097,Hario,Dec-14,17534.00,14027.20,,,
Sasebo,3097,Hario,Jan-15,19916.65,15933.30,,,
Sasebo,3097,Hario,Feb-15,16479.20,13183.35,,,
Sasebo,3097,Hario,Mar-15,7540.25,6032.20,,,
Sasebo,3097,Hario,Apr-15,17880.70,14304.55,,,
Sasebo,3097,Hario,May-15,39415.20,31532.15,,,
Sasebo,3097,Hario,Jun-15,13599.55,10879.65,,,
Sasebo,3097,Hario,Jul-15,12119.35,9695.50,,,
Sasebo,3097,Hario,Aug-15,5528.00,4422.40,,,
Sasebo,3097,Hario,Sep-15,19375.00,15500.00,201343.70,161074.95,
Sasebo,3097,Hario,Oct-15,8857.80,7086.25,,,
Sasebo,3097,Hario,Nov-15,23076.35,18461.05,,,
